gene,cancer_type
CLASRP,LAML
CLCC1,LAML
CLCN3,LAML
CLDN1,LAML
CLDN24,LAML
CLDN6,LAML
CLDND1,LAML
CLDND2,LAML
CLEC11A,LAML
CLEC12A,LAML
CLEC18A,LAML
CLEC18B,LAML
CLEC18C,LAML
CLEC2B,LAML
CLEC9A,LAML
CLECL1,LAML
CLGN,LAML
CLHC1,LAML
CLIC4,LAML
CLINT1,LAML
CLK1,LAML
CLK2,LAML
CLK3,LAML
CLMN,LAML
CLMP,LAML
CLNS1A,LAML
CLOCK,LAML
CLP1,LAML
CLPB,LAML
CLPP,LAML
CLPX,LAML
CLSPN,LAML
CLTA,LAML
CLTC,LAML
CLTCL1,LAML
CLUAP1,LAML
CLUH,LAML
CMA1,LAML
CMAS,LAML
CMC1,LAML
CMC2,LAML
CMC4,LAML
CMIP,LAML
CMPK1,LAML
CMTM6,LAML
CMTR1,LAML
CMTR2,LAML
CNBP,LAML
CNEP1R1,LAML
CNGA1,LAML
CNIH1,LAML
CNN2,LAML
CNOT1,LAML
CNOT10,LAML
CNOT11,LAML
CNOT2,LAML
CNOT3,LAML
CNOT4,LAML
