gene,cancer_type
CCM2,KIRC
CCNA2,KIRC
CCNB1,KIRC
CCNB1IP1,KIRC
CCNB2,KIRC
CCNC,KIRC
CCND1,KIRC
CCND2,KIRC
CCND3,KIRC
CCNDBP1,KIRC
CCNE1,KIRC
CCNE2,KIRC
CCNF,KIRC
CCNG1,KIRC
CCNH,KIRC
CCNI,KIRC
CCNK,KIRC
CCNL1,KIRC
CCNT1,KIRC
CCNT2,KIRC
CCNYL1,KIRC
CCP110,KIRC
CCR4,KIRC
CCR5,KIRC
CCS,KIRC
CCSER1,KIRC
CCT2,KIRC
CCT3,KIRC
CCT4,KIRC
CCT5,KIRC
CCT6A,KIRC
CCT6B,KIRC
CCT7,KIRC
CCT8,KIRC
CCT8L2,KIRC
CCZ1B,KIRC
CD151,KIRC
CD163,KIRC
CD164,KIRC
CD177,KIRC
CD19,KIRC
CD1C,KIRC
CD200,KIRC
CD244,KIRC
CD27,KIRC
CD276,KIRC
CD2AP,KIRC
CD2BP2,KIRC
CD300C,KIRC
CD302,KIRC
CD36,KIRC
CD37,KIRC
CD3D,KIRC
CD3EAP,KIRC
CD4,KIRC
CD44,KIRC
CD46,KIRC
CD47,KIRC
CD48,KIRC
CD52,KIRC
CD55,KIRC
CD58,KIRC
CD5L,KIRC
CD79A,KIRC
CD79B,KIRC
CD81,KIRC
CD86,KIRC
CD8B,KIRC
CD9,KIRC
CD96,KIRC
CDADC1,KIRC
CDAN1,KIRC
CDC123,KIRC
CDC16,KIRC
CDC20,KIRC
CDC23,KIRC
CDC25A,KIRC
CDC25B,KIRC
CDC26,KIRC
CDC27,KIRC
CDC37,KIRC
CDC37L1,KIRC
CDC40,KIRC
CDC42,KIRC
CDC45,KIRC
CDC5L,KIRC
CDC6,KIRC
CDC7,KIRC
CDC73,KIRC
CDCA2,KIRC
CDCA3,KIRC
CDCA5,KIRC
CDCA8,KIRC
CDCP2,KIRC
CDH1,KIRC
CDH10,KIRC
CDH11,KIRC
CDH17,KIRC
CDH2,KIRC
CDH23,KIRC
CDH24,KIRC
CDIP1,KIRC
CDIPT,KIRC
CDK1,KIRC
CDK11A,KIRC
CDK12,KIRC
CDK13,KIRC
CDK16,KIRC
CDK17,KIRC
CDK2,KIRC
CDK2AP2,KIRC
CDK4,KIRC
CDK5,KIRC
CDK5R2,KIRC
CDK5RAP2,KIRC
CDK5RAP3,KIRC
CDK6,KIRC
CDK7,KIRC
CDK8,KIRC
CDK9,KIRC
CDKL4,KIRC
CDKN2AIP,KIRC
CDKN2B,KIRC
CDRT1,KIRC
CDRT15,KIRC
CDRT15L2,KIRC
CDS2,KIRC
CDT1,KIRC
CDX2,KIRC
CDY2B,KIRC
CEACAM3,KIRC
CEACAM4,KIRC
CEACAM5,KIRC
CEACAM6,KIRC
CEACAM8,KIRC
CEBPA,KIRC
CEBPB,KIRC
CEBPD,KIRC
CEBPZ,KIRC
CELSR2,KIRC
CEND1,KIRC
CENPA,KIRC
CENPC,KIRC
CENPE,KIRC
CENPF,KIRC
CENPH,KIRC
CENPI,KIRC
CENPJ,KIRC
CENPK,KIRC
CENPL,KIRC
CENPM,KIRC
CENPN,KIRC
