gene,cancer_type
C21orf59,KIRP
C22orf43,KIRP
C22orf46,KIRP
C2CD4D,KIRP
C2CD5,KIRP
C2orf15,KIRP
C2orf43,KIRP
C2orf49,KIRP
C2orf53,KIRP
C2orf57,KIRP
C2orf68,KIRP
C2orf76,KIRP
C2orf78,KIRP
C2orf80,KIRP
C2orf88,KIRP
C3orf14,KIRP
C3orf17,KIRP
C3orf27,KIRP
C3orf36,KIRP
C3orf38,KIRP
C3orf58,KIRP
C3orf62,KIRP
C3orf70,KIRP
C3orf83,KIRP
C4BPA,KIRP
C4BPB,KIRP
C4orf27,KIRP
C4orf33,KIRP
C4orf46,KIRP
C4orf47,KIRP
C4orf51,KIRP
C5orf15,KIRP
C5orf38,KIRP
C5orf48,KIRP
C5orf52,KIRP
C5orf58,KIRP
C5orf60,KIRP
C6,KIRP
C6orf106,KIRP
C6orf163,KIRP
C6orf211,KIRP
C6orf226,KIRP
C6orf47,KIRP
C6orf48,KIRP
C6orf58,KIRP
C6orf62,KIRP
C6orf89,KIRP
C7orf25,KIRP
C7orf26,KIRP
C7orf34,KIRP
C7orf55-LUC7L2,KIRP
C7orf57,KIRP
C7orf62,KIRP
C8orf33,KIRP
C8orf44,KIRP
C8orf88,KIRP
C9orf114,KIRP
C9orf129,KIRP
C9orf131,KIRP
C9orf135,KIRP
C9orf153,KIRP
C9orf156,KIRP
C9orf16,KIRP
C9orf172,KIRP
C9orf41,KIRP
C9orf78,KIRP
C9orf85,KIRP
C9orf96,KIRP
CA11,KIRP
CA5A,KIRP
CAAP1,KIRP
CAB39,KIRP
CABIN1,KIRP
CACNA2D1,KIRP
CACNB1,KIRP
CACNB3,KIRP
CACNG2,KIRP
CACNG3,KIRP
CACNG6,KIRP
CACTIN,KIRP
CACYBP,KIRP
CAD,KIRP
CADM4,KIRP
CALCA,KIRP
CALCB,KIRP
CALCOCO2,KIRP
CALM2,KIRP
CALML6,KIRP
CAMK1D,KIRP
CAMK2B,KIRP
CAMLG,KIRP
CAMSAP2,KIRP
CAMSAP3,KIRP
CAND1,KIRP
CANT1,KIRP
CANX,KIRP
