gene,cancer_type
C9orf85,PRAD
C9orf96,PRAD
CA11,PRAD
CA5A,PRAD
CAAP1,PRAD
CAB39,PRAD
CABIN1,PRAD
CACNA2D1,PRAD
CACNB1,PRAD
CACNB3,PRAD
CACNG2,PRAD
CACNG3,PRAD
CACNG6,PRAD
CACTIN,PRAD
CACYBP,PRAD
CAD,PRAD
CADM4,PRAD
CALCA,PRAD
CALCB,PRAD
CALCOCO2,PRAD
CALM2,PRAD
CALML6,PRAD
CAMK1D,PRAD
CAMK2B,PRAD
CAMLG,PRAD
CAMSAP2,PRAD
CAMSAP3,PRAD
CAND1,PRAD
CANT1,PRAD
CANX,PRAD
CAP1,PRAD
CAPN15,PRAD
CAPRIN1,PRAD
CAPS2,PRAD
CAPZA2,PRAD
CAPZB,PRAD
CARD10,PRAD
CARD16,PRAD
CARD17,PRAD
CARM1,PRAD
CARS,PRAD
CARS2,PRAD
CASC1,PRAD
CASC3,PRAD
CASC5,PRAD
CASP3,PRAD
CASP8,PRAD
CAST,PRAD
CASZ1,PRAD
CATSPER1,PRAD
CATSPER4,PRAD
CAV1,PRAD
CAV2,PRAD
CBFB,PRAD
CBLL1,PRAD
CBLN2,PRAD
CBLN4,PRAD
CBWD1,PRAD
CBWD3,PRAD
CBX1,PRAD
CBX3,PRAD
CC2D1A,PRAD
CC2D2B,PRAD
CCAR1,PRAD
CCDC101,PRAD
CCDC102A,PRAD
CCDC102B,PRAD
CCDC104,PRAD
CCDC106,PRAD
CCDC107,PRAD
CCDC109B,PRAD
CCDC112,PRAD
CCDC115,PRAD
CCDC117,PRAD
CCDC12,PRAD
CCDC121,PRAD
CCDC130,PRAD
CCDC132,PRAD
CCDC137,PRAD
CCDC140,PRAD
CCDC144A,PRAD
CCDC144NL,PRAD
CCDC148,PRAD
CCDC152,PRAD
CCDC158,PRAD
CCDC160,PRAD
CCDC172,PRAD
CCDC173,PRAD
CCDC174,PRAD
CCDC178,PRAD
CCDC179,PRAD
CCDC181,PRAD
CCDC22,PRAD
CCDC23,PRAD
CCDC25,PRAD
CCDC27,PRAD
CCDC38,PRAD
CCDC43,PRAD
CCDC50,PRAD
CCDC51,PRAD
CCDC58,PRAD
CCDC59,PRAD
CCDC6,PRAD
CCDC62,PRAD
CCDC63,PRAD
CCDC66,PRAD
CCDC68,PRAD
CCDC69,PRAD
CCDC73,PRAD
CCDC74B,PRAD
CCDC77,PRAD
CCDC80,PRAD
CCDC82,PRAD
CCDC84,PRAD
CCDC85C,PRAD
CCDC86,PRAD
CCDC9,PRAD
CCDC90B,PRAD
CCDC91,PRAD
CCDC93,PRAD
CCDC94,PRAD
CCER1,PRAD
CCIN,PRAD
CCL1,PRAD
CCL13,PRAD
CCL27,PRAD
CCL7,PRAD
CCM2,PRAD
CCNA2,PRAD
CCNB1,PRAD
CCNB1IP1,PRAD
CCNB2,PRAD
CCNC,PRAD
CCND1,PRAD
CCND2,PRAD
