gene,cancer_type
CCDC85C,STAD
CCDC86,STAD
CCDC9,STAD
CCDC90B,STAD
CCDC91,STAD
CCDC93,STAD
CCDC94,STAD
CCER1,STAD
CCIN,STAD
CCL1,STAD
CCL13,STAD
CCL27,STAD
CCL7,STAD
CCM2,STAD
CCNA2,STAD
CCNB1,STAD
CCNB1IP1,STAD
CCNB2,STAD
CCNC,STAD
CCND1,STAD
CCND2,STAD
CCND3,STAD
CCNDBP1,STAD
CCNE1,STAD
CCNE2,STAD
CCNF,STAD
CCNG1,STAD
CCNH,STAD
CCNI,STAD
CCNK,STAD
CCNL1,STAD
CCNT1,STAD
CCNT2,STAD
CCNYL1,STAD
CCP110,STAD
CCR4,STAD
CCR5,STAD
CCS,STAD
CCSER1,STAD
CCT2,STAD
CCT3,STAD
CCT4,STAD
CCT5,STAD
CCT6A,STAD
CCT6B,STAD
CCT7,STAD
CCT8,STAD
CCT8L2,STAD
CCZ1B,STAD
CD151,STAD
CD163,STAD
CD164,STAD
CD177,STAD
CD19,STAD
CD1C,STAD
CD200,STAD
CD244,STAD
CD27,STAD
CD276,STAD
CD2AP,STAD
CD2BP2,STAD
CD300C,STAD
CD302,STAD
CD36,STAD
CD37,STAD
CD3D,STAD
CD3EAP,STAD
CD4,STAD
CD44,STAD
CD46,STAD
CD47,STAD
CD48,STAD
CD52,STAD
CD55,STAD
CD58,STAD
CD5L,STAD
CD79A,STAD
CD79B,STAD
CD81,STAD
CD86,STAD
CD8B,STAD
CD9,STAD
CD96,STAD
CDADC1,STAD
CDAN1,STAD
CDC123,STAD
CDC16,STAD
CDC20,STAD
CDC23,STAD
CDC25A,STAD
CDC25B,STAD
CDC26,STAD
CDC27,STAD
CDC37,STAD
CDC37L1,STAD
CDC40,STAD
CDC42,STAD
CDC45,STAD
CDC5L,STAD
CDC6,STAD
CDC7,STAD
CDC73,STAD
CDCA2,STAD
CDCA3,STAD
CDCA5,STAD
CDCA8,STAD
CDCP2,STAD
CDH1,STAD
CDH10,STAD
CDH11,STAD
CDH17,STAD
CDH2,STAD
CDH23,STAD
CDH24,STAD
CDIP1,STAD
CDIPT,STAD
CDK1,STAD
CDK11A,STAD
CDK12,STAD
CDK13,STAD
CDK16,STAD
CDK17,STAD
CDK2,STAD
CDK2AP2,STAD
CDK4,STAD
CDK5,STAD
CDK5R2,STAD
CDK5RAP2,STAD
CDK5RAP3,STAD
CDK6,STAD
CDK7,STAD
CDK8,STAD
CDK9,STAD
CDKL4,STAD
CDKN2AIP,STAD
CDKN2B,STAD
CDRT1,STAD
CDRT15,STAD
CDRT15L2,STAD
CDS2,STAD
CDT1,STAD
CDX2,STAD
CDY2B,STAD
CEACAM3,STAD
CEACAM4,STAD
CEACAM5,STAD
CEACAM6,STAD
CEACAM8,STAD
CEBPA,STAD
CEBPB,STAD
CEBPD,STAD
CEBPZ,STAD
CELSR2,STAD
CEND1,STAD
CENPA,STAD
CENPC,STAD
CENPE,STAD
CENPF,STAD
CENPH,STAD
CENPI,STAD
CENPJ,STAD
CENPK,STAD
CENPL,STAD
CENPM,STAD
CENPN,STAD
CENPO,STAD
CENPP,STAD
CENPQ,STAD
CENPT,STAD
CENPU,STAD
CENPW,STAD
CEP104,STAD
CEP112,STAD
CEP120,STAD
CEP135,STAD
CEP152,STAD
CEP170,STAD
CEP170B,STAD
CEP192,STAD
CEP290,STAD
CEP350,STAD
CEP44,STAD
CEP55,STAD
CEP57,STAD
CEP57L1,STAD
CEP63,STAD
CEP70,STAD
CEP78,STAD
CEP85,STAD
CEP95,STAD
CEP97,STAD
CEPT1,STAD
CERS2,STAD
CERS3,STAD
CERS5,STAD
CES1,STAD
CETN2,STAD
CETN3,STAD
CFC1,STAD
CFC1B,STAD
CFDP1,STAD
CFH,STAD
CFHR1,STAD
CFHR3,STAD
CFHR4,STAD
CFHR5,STAD
CFI,STAD
CFL1,STAD
CFLAR,STAD
CH25H,STAD
CHAC2,STAD
CHAF1A,STAD
CHAF1B,STAD
CHAMP1,STAD
CHCHD1,STAD
CHCHD2,STAD
CHCHD3,STAD
CHCHD4,STAD
CHCHD5,STAD
CHCHD7,STAD
CHD1,STAD
CHD2,STAD
CHD4,STAD
CHD6,STAD
CHD7,STAD
CHD8,STAD
CHD9,STAD
CHDC2,STAD
CHEK1,STAD
CHERP,STAD
CHFR,STAD
CHI3L2,STAD
CHIC1,STAD
CHIC2,STAD
CHKA,STAD
CHM,STAD
CHML,STAD
CHMP1A,STAD
CHMP1B,STAD
CHMP2A,STAD
CHMP2B,STAD
CHMP3,STAD
