gene,cancer_type
CCDC107,COAD
CCDC109B,COAD
CCDC112,COAD
CCDC115,COAD
CCDC117,COAD
CCDC12,COAD
CCDC121,COAD
CCDC130,COAD
CCDC132,COAD
CCDC137,COAD
CCDC140,COAD
CCDC144A,COAD
CCDC144NL,COAD
CCDC148,COAD
CCDC152,COAD
CCDC158,COAD
CCDC160,COAD
CCDC172,COAD
CCDC173,COAD
CCDC174,COAD
CCDC178,COAD
CCDC179,COAD
CCDC181,COAD
CCDC22,COAD
CCDC23,COAD
CCDC25,COAD
CCDC27,COAD
CCDC38,COAD
CCDC43,COAD
CCDC50,COAD
CCDC51,COAD
CCDC58,COAD
CCDC59,COAD
CCDC6,COAD
CCDC62,COAD
CCDC63,COAD
CCDC66,COAD
CCDC68,COAD
CCDC69,COAD
CCDC73,COAD
CCDC74B,COAD
CCDC77,COAD
CCDC80,COAD
CCDC82,COAD
CCDC84,COAD
CCDC85C,COAD
CCDC86,COAD
CCDC9,COAD
CCDC90B,COAD
CCDC91,COAD
CCDC93,COAD
CCDC94,COAD
CCER1,COAD
CCIN,COAD
CCL1,COAD
CCL13,COAD
CCL27,COAD
CCL7,COAD
CCM2,COAD
CCNA2,COAD
CCNB1,COAD
CCNB1IP1,COAD
CCNB2,COAD
CCNC,COAD
CCND1,COAD
CCND2,COAD
CCND3,COAD
CCNDBP1,COAD
CCNE1,COAD
CCNE2,COAD
CCNF,COAD
CCNG1,COAD
CCNH,COAD
CCNI,COAD
CCNK,COAD
CCNL1,COAD
CCNT1,COAD
CCNT2,COAD
CCNYL1,COAD
CCP110,COAD
CCR4,COAD
CCR5,COAD
CCS,COAD
CCSER1,COAD
CCT2,COAD
CCT3,COAD
CCT4,COAD
CCT5,COAD
CCT6A,COAD
CCT6B,COAD
CCT7,COAD
CCT8,COAD
CCT8L2,COAD
CCZ1B,COAD
CD151,COAD
CD163,COAD
CD164,COAD
CD177,COAD
CD19,COAD
CD1C,COAD
CD200,COAD
CD244,COAD
CD27,COAD
CD276,COAD
