gene,cancer_type
CLPB,READ
CLPP,READ
CLPX,READ
CLSPN,READ
CLTA,READ
CLTC,READ
CLTCL1,READ
CLUAP1,READ
CLUH,READ
CMA1,READ
CMAS,READ
CMC1,READ
CMC2,READ
CMC4,READ
CMIP,READ
CMPK1,READ
CMTM6,READ
CMTR1,READ
CMTR2,READ
CNBP,READ
CNEP1R1,READ
CNGA1,READ
CNIH1,READ
CNN2,READ
CNOT1,READ
CNOT10,READ
CNOT11,READ
CNOT2,READ
CNOT3,READ
CNOT4,READ
CNOT6,READ
CNOT6L,READ
CNOT7,READ
CNOT8,READ
CNPY2,READ
CNR1,READ
CNTLN,READ
CNTN1,READ
CNTN5,READ
CNTN6,READ
CNTNAP2,READ
CNTNAP3,READ
CNTNAP3B,READ
CNTRL,READ
CNTROB,READ
COA3,READ
COA5,READ
COA6,READ
COASY,READ
COBLL1,READ
COCH,READ
COG1,READ
COG2,READ
COG3,READ
COG4,READ
COG5,READ
COG6,READ
COG7,READ
COG8,READ
COIL,READ
COL11A2,READ
COL1A2,READ
COL24A1,READ
COL3A1,READ
COL4A3BP,READ
COL7A1,READ
COMMD10,READ
COMMD2,READ
COMMD3,READ
COMMD4,READ
COMMD5,READ
COMMD6,READ
COMMD8,READ
COMP,READ
COMT,READ
COPA,READ
COPB1,READ
COPB2,READ
COPE,READ
COPG1,READ
COPRS,READ
COPS2,READ
COPS3,READ
COPS4,READ
COPS5,READ
COPS6,READ
COPS7A,READ
COPS7B,READ
COPS8,READ
COPZ1,READ
COQ10B,READ
COQ2,READ
COQ3,READ
COQ4,READ
COQ5,READ
COQ6,READ
COQ7,READ
CORO6,READ
CORT,READ
COX10,READ
COX11,READ
COX14,READ
COX15,READ
COX16,READ
COX17,READ
COX18,READ
COX19,READ
COX20,READ
COX4I1,READ
COX5A,READ
COX5B,READ
COX6A1,READ
COX6B1,READ
COX6C,READ
COX7A2,READ
COX7B,READ
COX7C,READ
COX8A,READ
CP,READ
CPA6,READ
CPAMD8,READ
CPD,READ
CPNE2,READ
CPNE5,READ
CPOX,READ
CPSF1,READ
CPSF2,READ
CPSF3,READ
CPSF3L,READ
CPSF4,READ
CPSF6,READ
CPXCR1,READ
CRAMP1L,READ
CRBN,READ
CRCP,READ
CRCT1,READ
CREB1,READ
CREBBP,READ
CREBRF,READ
CREBZF,READ
CRHR1,READ
CRIP3,READ
CRIPT,READ
CRISP1,READ
CRISP2,READ
CRK,READ
CRKL,READ
CRLF3,READ
CRLS1,READ
CRNKL1,READ
CROCC,READ
CRTAM,READ
CRTC2,READ
