gene,cancer_type
BMI1,LUAD
BMP10,LUAD
BMP2K,LUAD
BMP3,LUAD
BMP4,LUAD
BMP5,LUAD
BMP8A,LUAD
BMP8B,LUAD
BMPR1A,LUAD
BMPR1B,LUAD
BMPR2,LUAD
BMS1,LUAD
BNC1,LUAD
BNC2,LUAD
BNIP1,LUAD
BNIP2,LUAD
BNIP3,LUAD
BOD1L1,LUAD
BOD1L2,LUAD
BOLA3,LUAD
BOP1,LUAD
BORA,LUAD
BPGM,LUAD
BPIFC,LUAD
BPNT1,LUAD
BPTF,LUAD
BPY2C,LUAD
BRAF,LUAD
BRAP,LUAD
BRAT1,LUAD
BRCA1,LUAD
BRCA2,LUAD
BRCC3,LUAD
BRD1,LUAD
BRD2,LUAD
BRD4,LUAD
BRD7,LUAD
BRD8,LUAD
BRD9,LUAD
BRF1,LUAD
BRF2,LUAD
BRI3,LUAD
BRI3BP,LUAD
BRINP2,LUAD
BRIP1,LUAD
BRIX1,LUAD
BRMS1,LUAD
BRMS1L,LUAD
BRPF1,LUAD
BRPF3,LUAD
BRS3,LUAD
BRWD1,LUAD
BRWD3,LUAD
BSCL2,LUAD
BSG,LUAD
BSN,LUAD
BSND,LUAD
BSPH1,LUAD
BST1,LUAD
BTAF1,LUAD
BTBD10,LUAD
BTBD3,LUAD
BTBD6,LUAD
BTBD7,LUAD
BTBD8,LUAD
BTBD9,LUAD
BTC,LUAD
BTD,LUAD
BTF3,LUAD
BTF3L4,LUAD
BTG1,LUAD
BTK,LUAD
BTLA,LUAD
BTRC,LUAD
BUB1,LUAD
BUB1B,LUAD
BUB3,LUAD
BUD13,LUAD
BUD31,LUAD
BYSL,LUAD
BZW1,LUAD
BZW2,LUAD
C10orf10,LUAD
C10orf107,LUAD
C10orf128,LUAD
C10orf129,LUAD
C10orf131,LUAD
C10orf137,LUAD
C10orf2,LUAD
C10orf68,LUAD
C10orf76,LUAD
C10orf82,LUAD
C10orf88,LUAD
C10orf95,LUAD
C11orf30,LUAD
C11orf31,LUAD
C11orf42,LUAD
C11orf49,LUAD
C11orf54,LUAD
C11orf57,LUAD
C11orf58,LUAD
C11orf65,LUAD
C11orf70,LUAD
C11orf73,LUAD
C11orf74,LUAD
C11orf82,LUAD
C11orf83,LUAD
C11orf85,LUAD
C11orf88,LUAD
C11orf91,LUAD
C11orf94,LUAD
C12orf10,LUAD
C12orf4,LUAD
C12orf40,LUAD
C12orf42,LUAD
C12orf43,LUAD
C12orf45,LUAD
C12orf49,LUAD
C12orf50,LUAD
C12orf52,LUAD
C12orf56,LUAD
C12orf57,LUAD
C12orf65,LUAD
C12orf71,LUAD
C12orf75,LUAD
C13orf45,LUAD
C14orf159,LUAD
C14orf164,LUAD
C14orf166,LUAD
C14orf166B,LUAD
C14orf178,LUAD
C14orf2,LUAD
C14orf28,LUAD
C14orf39,LUAD
C14orf80,LUAD
C15orf26,LUAD
C15orf38-AP3S2,LUAD
C15orf41,LUAD
C15orf43,LUAD
C15orf48,LUAD
C15orf57,LUAD
C16orf45,LUAD
C16orf59,LUAD
C16orf62,LUAD
C16orf72,LUAD
C16orf80,LUAD
C16orf87,LUAD
C16orf90,LUAD
C16orf92,LUAD
C17orf102,LUAD
C17orf104,LUAD
C17orf105,LUAD
C17orf49,LUAD
C17orf58,LUAD
C17orf66,LUAD
C17orf70,LUAD
C17orf74,LUAD
C17orf75,LUAD
C17orf80,LUAD
C17orf85,LUAD
C17orf89,LUAD
C17orf96,LUAD
C17orf98,LUAD
C17orf99,LUAD
C18orf21,LUAD
C18orf32,LUAD
C19orf18,LUAD
C19orf25,LUAD
C19orf40,LUAD
C19orf43,LUAD
C19orf48,LUAD
C19orf52,LUAD
C19orf53,LUAD
C19orf70,LUAD
C19orf77,LUAD
C19orf82,LUAD
C19orf83,LUAD
C1D,LUAD
C1GALT1,LUAD
C1GALT1C1,LUAD
