gene,cancer_type
CDK5,MISC
CDK5R2,MISC
CDK5RAP2,MISC
CDK5RAP3,MISC
CDK6,MISC
CDK7,MISC
CDK8,MISC
CDK9,MISC
CDKL4,MISC
CDKN2AIP,MISC
CDKN2B,MISC
CDRT1,MISC
CDRT15,MISC
CDRT15L2,MISC
CDS2,MISC
CDT1,MISC
CDX2,MISC
CDY2B,MISC
CEACAM3,MISC
CEACAM4,MISC
CEACAM5,MISC
CEACAM6,MISC
CEACAM8,MISC
CEBPA,MISC
CEBPB,MISC
CEBPD,MISC
CEBPZ,MISC
CELSR2,MISC
CEND1,MISC
CENPA,MISC
CENPC,MISC
CENPE,MISC
CENPF,MISC
CENPH,MISC
CENPI,MISC
CENPJ,MISC
CENPK,MISC
CENPL,MISC
CENPM,MISC
CENPN,MISC
CENPO,MISC
CENPP,MISC
CENPQ,MISC
CENPT,MISC
CENPU,MISC
CENPW,MISC
CEP104,MISC
CEP112,MISC
CEP120,MISC
CEP135,MISC
CEP152,MISC
CEP170,MISC
CEP170B,MISC
CEP192,MISC
CEP290,MISC
CEP350,MISC
CEP44,MISC
CEP55,MISC
CEP57,MISC
CEP57L1,MISC
CEP63,MISC
CEP70,MISC
CEP78,MISC
CEP85,MISC
CEP95,MISC
CEP97,MISC
CEPT1,MISC
CERS2,MISC
CERS3,MISC
CERS5,MISC
CES1,MISC
CETN2,MISC
CETN3,MISC
CFC1,MISC
CFC1B,MISC
CFDP1,MISC
CFH,MISC
CFHR1,MISC
CFHR3,MISC
CFHR4,MISC
CFHR5,MISC
CFI,MISC
CFL1,MISC
CFLAR,MISC
CH25H,MISC
CHAC2,MISC
CHAF1A,MISC
CHAF1B,MISC
CHAMP1,MISC
CHCHD1,MISC
CHCHD2,MISC
CHCHD3,MISC
CHCHD4,MISC
CHCHD5,MISC
CHCHD7,MISC
CHD1,MISC
CHD2,MISC
CHD4,MISC
CHD6,MISC
CHD7,MISC
CHD8,MISC
CHD9,MISC
CHDC2,MISC
CHEK1,MISC
CHERP,MISC
CHFR,MISC
CHI3L2,MISC
CHIC1,MISC
CHIC2,MISC
CHKA,MISC
CHM,MISC
CHML,MISC
CHMP1A,MISC
CHMP1B,MISC
CHMP2A,MISC
CHMP2B,MISC
CHMP3,MISC
CHMP4B,MISC
CHMP5,MISC
CHMP6,MISC
CHMP7,MISC
CHORDC1,MISC
CHP1,MISC
CHPT1,MISC
CHRAC1,MISC
CHRFAM7A,MISC
CHRM2,MISC
CHRM4,MISC
CHRNE,MISC
CHST10,MISC
CHST11,MISC
CHST8,MISC
CHTF18,MISC
CHTF8,MISC
CHTOP,MISC
CHUK,MISC
CHURC1,MISC
CIAO1,MISC
CIAPIN1,MISC
CILP,MISC
CINP,MISC
CIR1,MISC
CIRH1A,MISC
CISD1,MISC
CIT,MISC
CITED2,MISC
CITED4,MISC
CKAP2,MISC
CKAP2L,MISC
CKAP4,MISC
CKAP5,MISC
CKS2,MISC
CLASRP,MISC
CLCC1,MISC
CLCN3,MISC
CLDN1,MISC
CLDN24,MISC
CLDN6,MISC
CLDND1,MISC
CLDND2,MISC
CLEC11A,MISC
CLEC12A,MISC
CLEC18A,MISC
CLEC18B,MISC
CLEC18C,MISC
CLEC2B,MISC
CLEC9A,MISC
CLECL1,MISC
CLGN,MISC
CLHC1,MISC
CLIC4,MISC
CLINT1,MISC
CLK1,MISC
CLK2,MISC
CLK3,MISC
CLMN,MISC
CLMP,MISC
CLNS1A,MISC
CLOCK,MISC
CLP1,MISC
CLPB,MISC
CLPP,MISC
CLPX,MISC
CLSPN,MISC
CLTA,MISC
CLTC,MISC
CLTCL1,MISC
CLUAP1,MISC
CLUH,MISC
CMA1,MISC
CMAS,MISC
CMC1,MISC
CMC2,MISC
CMC4,MISC
CMIP,MISC
CMPK1,MISC
CMTM6,MISC
CMTR1,MISC
CMTR2,MISC
CNBP,MISC
CNEP1R1,MISC
CNGA1,MISC
CNIH1,MISC
CNN2,MISC
CNOT1,MISC
CNOT10,MISC
CNOT11,MISC
CNOT2,MISC
CNOT3,MISC
CNOT4,MISC
